Scheme_Code,Scheme_Name,Fund_House,Scheme_Type,Scheme_Category,Expense,AUM,MoneyControl_Link,CrisilRank,FundManagers,Age,3M Ret,1Y Ret,3Y Ret,5Y Ret,Ret Inception,Sharpe Ratio,Sortino Ratio,Info Ratio,Beta,Alpha,R-Squared,Pos_Year%,Year,Inception_Date,Volatility,Rel_MaxDD,Roll_Ret_1Y,Roll_Ret_3Y,Roll_Ret_Inception,Prob_10Pct,NumStocks,Top5_Pct,Top10_Pct,Top3_Sector,Equity_Holding,F&O_Holding,Foreign_Holding,NumDebts,Modified_Duration,YTM,GT_1PCT,GT_3PCT,GT_5PCT,LT_NEG_1PCT,LT_NEG_3PCT,LT_NEG_5PCT,POS_PCT,GT_NIFTY_UP,GT_NIFTY_DOWN,NIFTY_CORR,PCT_GT_NIFTY
135797,Tata Digital India Fund,Tata,Equity,Sectorial-Technology,0.75%,6764.6,https://www.moneycontrol.com/mutual-funds/tata-digital-india-fund-regular-plan/portfolio-overview/MTA1145,Not Rated,Meeta Shetty|Arvindkumar K. Chetty,7.46,2.17,4.14,33.17,18.16,17.58,1.28,1.9,0.03,0.74,0.14,0.34,75.00,2015,2015-12-29,19.7,1.6814383408881115,-9.16,32.84,22.73,0.7484587539870002,33,62.16%,79.02%,84.06%,90.00,0.00,6.90,0,0.0,0.0,19.45,1.42,0.37,14.81,1.72,0.52,56.17,43.37,65.25,0.6261777040028472,53.4
105804,Aditya Birla Sun Life Smallcap Fund,Aditya Birla,Equity,Small Cap,1.98%,3314.0,https://www.moneycontrol.com/mutual-funds/aditya-birla-sun-life-small-cap-fund-regular-plan/portfolio-overview/MBS104,1 Star,Vishal Gajwani,16.05,13.82,22.66,34.55,7.31,11.8,1.53,2.1,0.04,0.74,0.15,0.47,70.59,2007,2007-05-31,16.86,1.445591336495309,-0.93,24.38,13.41,0.5702297041678199,98,12.74%,22.02%,19.1%,92.79,0.00,0.00,0,0.0,0.0,16.09,1.12,0.0,13.85,1.5,0.45,55.99,38.59,59.71,0.768647644962001,48.28
125350,Axis Small cap,Axis,Equity,Small Cap,1.69%,13182.54,https://www.moneycontrol.com/mutual-funds/axis-small-cap-fund-regular-plan/portfolio-overview/MAA314,3 Stars,Shreyash Devalkar|Vinayak Jayanath,9.53,12.03,23.8,37.12,20.71,23.84,1.91,2.69,0.06,0.62,0.2,0.45,90.91,2013,2013-12-05,14.51,0.9438863755212938,8.59,30.51,22.06,0.7902326953255504,90,17.88%,32.17%,25.62%,86.80,0.00,0.00,1,0.00,-,10.4,0.45,0.07,10.1,1.12,0.3,58.19,31.63,72.27,0.7492776929228993,50.26
146127,Canara Robeco Small Cap Fund,Canara Robeco,Equity,Small Cap,1.79%,5985.58,https://www.moneycontrol.com/mutual-funds/canara-robeco-small-cap-fund-regular-plan/portfolio-overview/MCA310,3 Stars,Ajay Khandelwal|Shridatta Bhandwaldar,4.32,10.71,17.51,43.84,,,2.01,2.83,0.08,0.72,0.23,0.46,80.00,2019,2019-02-19,16.65,0.9670115372387982,11.01,40.38,37.73,,82,11.53%,20.32%,14.29%,94.12,0.00,0.00,0,0.0,0.0,15.28,0.85,0.09,12.26,1.42,0.38,57.74,37.5,71.28,0.777529030454235,52.92
105989,DSP Small Cap,DSP,Equity,Small Cap,1.8%,9961.33,https://www.moneycontrol.com/mutual-funds/dsp-small-cap-fund-regular-plan/portfolio-overview/MDS291,2 Stars,Resham Jain|Abhishek Ghosh|Vinit Sambre|Jay Kothari,15.99,12.66,22.78,39.59,15.7,18.68,1.85,2.56,0.06,0.68,0.2,0.44,76.47,2007,2007-06-20,15.85,1.151541473365378,6.78,33.1,21.84,0.7068197412508395,73,16.99%,29.09%,20.93%,95.17,0.00,0.00,0,0.0,0.0,14.06,0.52,0.0,12.04,1.2,0.22,56.54,36.19,66.39,0.7417366548942906,50.04
103360,Franklin India Smaller Companies Fund,Franklin ,Equity,Small Cap,1.81%,8067.5,https://www.moneycontrol.com/mutual-funds/franklin-india-smaller-companies-fund-regular-plan/portfolio-overview/MTE090,4 Stars,Sandeep Manam|Akhil Kalluri|R. Janakiraman,17.21,11.63,33.3,41.63,12.79,14.65,1.89,2.61,0.07,0.72,0.21,0.48,72.22,2006,2006-04-03,16.35,1.1999793031744697,9.55,29.32,17.26,0.6458822081896625,80,18.09%,29.73%,20.95%,92.16,0.00,0.00,0,0.0,0.0,13.31,0.52,0.0,11.82,1.57,0.3,57.67,36.33,65.58,0.7905018747332604,49.74
130502,HDFC Small Cap Fund,HDFC,Equity,Small Cap,1.7%,17333.47,https://www.moneycontrol.com/mutual-funds/hdfc-small-cap-fund/portfolio-overview/MMS002,4 Stars,Chirag Setalvad,8.96,12.87,37.64,44.43,14.73,18.31,1.95,2.72,0.08,0.71,0.23,0.43,80.00,2014,2014-06-30,16.93,1.2971525560397583,10.17,31.46,17.84,0.6804292708349293,72,19.46%,32.36%,16.36%,92.10,0.00,0.00,0,0.0,0.0,15.11,0.45,0.0,12.19,1.42,0.3,57.44,37.98,68.52,0.7456325155808862,51.98
106823,ICICI Prudential Smallcap Fund,ICICI Prudential,Equity,Small Cap,1.89%,5466.05,https://www.moneycontrol.com/mutual-funds/icici-prudential-smallcap-fund-retail-plan/portfolio-overview/MPI243,Not Rated,Harish Bihani|Sharmila D’mello,15.66,12.47,22.39,43.79,17.26,13.15,2.1,3.0,0.08,0.67,0.24,0.45,82.35,2007,2007-10-19,15.7,0.8629354558966311,10.07,33.79,16.06,0.6357340294027519,56,17.51%,29.43%,18.51%,88.00,0.00,0.00,0,0.0,0.0,14.31,0.67,0.07,11.69,1.35,0.3,55.58,35.73,66.07,0.757380513643418,49.66
102875,Kotak Small Cap Fund,Kotak,Equity,Small Cap,1.74%,9882.71,https://www.moneycontrol.com/mutual-funds/kotak-small-cap-fund-regular-plan/portfolio-overview/MKM073,3 Stars,Pankaj Tibrewal,17.21,10.25,18.32,42.65,17.98,13.87,2.2,3.14,0.08,0.61,0.23,0.45,66.67,2006,2006-04-03,14.29,1.0804980692111898,3.81,36.2,17.05,0.6416381566650812,77,17.46%,29.29%,22.61%,95.01,0.00,0.00,0,0.0,0.0,12.04,0.37,0.07,10.1,1.12,0.3,57.07,35.64,70.96,0.7762089646855543,51.83
113177,Nippon India Small Cap Fund,Nippon India,Equity,Small Cap,1.63%,28778.87,https://www.moneycontrol.com/mutual-funds/nippon-india-small-cap-fund/portfolio-overview/MRC587,5 Stars,Kinjal Desai|Tejas Sheth|Samir Rachh|Akshay Sharma,12.73,13.76,33.43,47.82,19.3,20.9,2.08,2.87,0.09,0.76,0.24,0.48,78.57,2010,2010-09-21,17.08,1.1739870850333471,13.7,38.99,23.42,0.7862896907939968,172,9.69%,16.26%,17.37%,96.46,0.00,0.00,0,0.0,0.0,15.87,0.82,0.0,13.47,1.5,0.37,58.08,41.3,64.05,0.7770252215244526,51.72
149020,PGIM India Small Cap,PGIM India,Equity,Small Cap,1.99%,2127.25,https://www.moneycontrol.com/mutual-funds/pgim-india-small-cap-fund-regular-plan/portfolio-overview/MPA1921,Not Rated,A. Anandha Padmanabhan|Vinay Paharia|Puneet Pal|Ojasvi Khicha,1.86,5.58,10.58,,,,,,-0.02,0.78,-0.01,0.46,66.67,2021,2021-08-02,,1.3587247250544614,,,,,62,16.85%,31.59%,20.9%,95.81,0.00,0.00,1,0.00,-,15.69,0.22,0.0,14.16,1.74,0.22,55.34,36.4,68.64,0.6693391159186569,51.85
100177,Quant Small Cap,Quant,Equity,Small Cap,2.37%,4091.51,https://www.moneycontrol.com/mutual-funds/quant-small-cap-fund-regular-plan/portfolio-overview/MES011,5 Stars,Anikt Pande|Vasav Sahgal|Sanjeev Sharma,17.21,10.21,30.64,60.81,25.54,11.94,2.13,3.02,0.1,0.81,0.31,0.37,83.33,2006,2006-04-03,21.06,1.4551980256222352,9.93,55.63,12.43,0.5723783122752866,73,27.36%,40.03%,27.42%,88.79,0.20,0.00,0,0.0,0.0,17.48,1.5,0.0,12.98,2.03,0.45,56.41,38.64,65.47,0.6468357423538978,50.94
125494,SBI Small Cap,SBI,Equity,Small Cap,1.88%,17572.16,https://www.moneycontrol.com/mutual-funds/sbi-small-cap-fund/portfolio-overview/MSA012,3 Stars,R. Srinivasan|Mohit Jain,9.57,8.14,20.76,36.89,17.25,26.85,1.92,2.7,0.05,0.58,0.2,0.4,90.91,2013,2013-11-18,14.17,0.891722881884447,11.58,32.19,26.3,0.8527340221654307,53,16.02%,28.51%,25.13%,83.55,0.00,0.00,0,0.0,0.0,12.42,0.6,0.0,10.85,0.9,0.22,56.25,33.7,71.45,0.7236819260938097,51.01
145208,Tata Small Cap Fund,Tata,Equity,Small Cap,1.9%,4458.48,https://www.moneycontrol.com/mutual-funds/tata-small-cap-fund-regular-plan/portfolio-overview/MTA1307,4 Stars,Satish Chandra Mishra|Chandraprakash Padiyar,4.58,11.27,31.95,42.75,,,2.04,2.85,0.07,0.63,0.23,0.4,100.00,2018,2018-11-13,15.48,1.0660432578219319,12.12,34.85,28.43,,51,17.19%,30.39%,15.27%,85.61,0.00,0.00,0,0.0,0.0,12.79,0.53,0.0,9.33,1.33,0.36,58.79,32.14,73.29,0.7280995908301245,50.89
148617,UTI Small Cap Fund,UTI,Equity,Small Cap,1.99%,2665.78,https://www.moneycontrol.com/mutual-funds/uti-small-cap-fund-regular-plan-/portfolio-overview/MUT3609,Not Rated,Ankit Agarwal,2.47,11.07,21.66,,,,,,0.05,0.65,0.14,0.47,66.67,2020,2020-12-23,,1.1593626102179961,6.59,,,,78,11.41%,20.83%,17.32%,96.14,0.00,0.00,1,0.00,-,12.83,0.16,0.0,10.86,0.82,0.0,60.2,36.96,72.38,0.6883847228422919,53.62
147929,Axis ESG Fund,Axis,Equity,Thematic,2.11%,1496.55,https://www.moneycontrol.com/mutual-funds/axis-esg-equity-fund-regular-plan/portfolio-overview/MAA903,Not Rated,Hitesh Das|Jinesh Gopani|Vinayak Jayanath,3.32,10.68,14.13,17.21,,,0.84,1.18,-0.04,0.7,0.01,0.61,75.00,2020,2020-02-18,14.2,1.4807744585502831,-5.06,,,,62,30.62%,52.04%,47.24%,76.33,0.00,22.75,0,0.0,0.0,13.45,0.61,0.24,11.61,0.98,0.12,53.06,31.4,68.29,0.8384102296324651,48.04
148992,Axis Quant Fund,Axis,Equity,Thematic,2.11%,977.71,https://www.moneycontrol.com/mutual-funds/axis-quant-fund-regular-plan/portfolio-overview/MAA926,Not Rated,Hitesh Das|Ashish Naik,1.93,11.2,19.94,,,,,,-0.02,0.78,0.01,0.64,66.67,2021,2021-07-07,,1.2349841921248803,,,,,44,29.59%,46.37%,32.15%,96.07,0.00,0.00,0,0.0,0.0,12.61,0.0,0.0,11.55,0.42,0.0,52.31,36.44,69.87,0.7923327807430042,52.52
147345,ICICI Prudential MNC Fund,ICICI Prudential,Equity,Thematic,2.16%,1335.18,https://www.moneycontrol.com/mutual-funds/icici-prudential-mnc-fund-regular-plan/portfolio-overview/MPI4429,Not Rated,Sharmila D’mello|Roshan Chutkey,3.99,8.39,14.97,28.36,,,1.7,2.41,0.03,0.62,0.13,0.61,80.00,2019,2019-06-18,12.63,0.8345690146997984,5.11,,,,46,28.08%,42.8%,40.07%,86.82,0.00,3.16,0,0.0,0.0,10.38,0.51,0.1,8.65,1.02,0.2,57.27,27.72,75.95,0.8543241500740312,49.75
148653,ICICI Prudential Business Cycle Fund,ICICI Prudential,Equity,Thematic,1.83%,5821.24,https://www.moneycontrol.com/mutual-funds/icici-prudential-business-cycle-fund-regular-plan-/portfolio-overview/MPI4498,Not Rated,Anish Tawakley|Lalit Kumar|Sharmila D’mello|Manish Banthia,2.4,9.12,19.4,,,,,,0.03,0.7,0.08,0.69,100.00,2021,2021-01-19,,0.7860571591833438,10.04,,,,67,31.1%,46.56%,32.98%,85.80,0.00,6.64,2,0.01,6.29,10.85,0.0,0.0,7.8,0.34,0.0,52.88,31.72,72.6,0.826449337630378,51.19
148598,ICICI Prudential Quant Fund,ICICI Prudential,Equity,Thematic,1.24%,56.69,https://www.moneycontrol.com/mutual-funds/icici-prudential-quant-fund-regular-plan/portfolio-overview/MPI4490,Not Rated,Sharmila D’mello|Roshan Chutkey,2.5,6.44,14.71,,,,,,0.04,0.82,0.08,0.65,75.00,2020,2020-12-14,,1.002590611538918,3.19,,,,39,23.7%,41.06%,30%,95.16,0.00,0.00,0,0.0,0.0,13.01,0.33,0.16,9.92,0.65,0.16,52.68,36.28,67.94,0.8021955159267692,51.06
145896,India Opportunities Fund,ICICI Prudential,Equity,Thematic,1.77%,8883.86,https://www.moneycontrol.com/mutual-funds/icici-prudential-india-opportunities-fund-regular-plan/portfolio-overview/MPI4087,Not Rated,Sharmila D’mello|Sankaran Naren|Roshan Chutkey,4.41,8.84,22.25,34.95,,,1.59,2.23,0.06,0.81,0.15,0.56,100.00,2019,2019-01-16,17.01,0.7691010371676337,16.67,29.65,25.29,,45,35.32%,53.84%,29.89%,91.61,0.00,1.16,2,0.01,6.29,17.45,1.02,0.18,13.94,1.75,0.55,55.31,44.37,60.56,0.8354192011288788,51.8
148560,QUANT ESG Equity Fund,Quant,Equity,Thematic,2.39%,165.09,https://www.moneycontrol.com/mutual-funds/quant-esg-equity-fund-regular-plan-/portfolio-overview/MES070,Not Rated,Anikt Pande|Vasav Sahgal|Sanjeev Sharma,2.6,6.25,17.76,,,,,,0.08,0.87,0.18,0.51,75.00,2020,2020-11-06,,1.0951644973426438,17.37,,,,23,39.45%,63.13%,31.27%,81.85,9.22,0.00,1,0.00,-,19.41,0.94,0.0,13.46,1.72,0.16,58.37,50.72,63.7,0.7153968188487191,56.65
146644,SBI Equity Minimum Variance Fund,SBI,Equity,Thematic,0.74%,144.07,https://www.moneycontrol.com/mutual-funds/sbi-equity-minimum-variance-fund-regular-plan/portfolio-overview/MSB1541,Not Rated,Raviprakash Sharma|Mohit Jain,4.22,9.39,18.89,23.41,,,1.24,1.76,-0.0,0.7,0.07,0.68,100.00,2019,2019-03-27,13.26,0.810265176989959,7.64,21.36,19.8,,50,38.63%,58.83%,47.39%,99.89,0.00,0.00,0,0.0,0.0,11.49,0.68,0.19,10.42,1.16,0.29,57.43,34.11,69.12,0.8929366750126203,50.19
104523,SBI Magnum Equity ESG Fund,SBI,Equity,Thematic,2.02%,4746.63,https://www.moneycontrol.com/mutual-funds/sbi-magnum-equity-esg-fund/portfolio-overview/MSB085,1 Star,Rohit Shimpi|Mohit Jain,16.55,8.76,16.87,23.16,11.8,12.16,1.08,1.52,0.0,0.87,0.03,0.79,83.33,2006,2006-11-27,15.34,1.1198391328800905,2.67,18.86,13.99,0.5779866732771797,39,29.81%,47.76%,36.04%,94.41,0.00,2.88,0,0.0,0.0,14.36,0.97,0.22,11.67,1.2,0.37,54.53,42.27,60.52,0.9495354064638382,50.64
100415,Tata Ethical Fund,Tata,Equity,Thematic,2.12%,1668.73,https://www.moneycontrol.com/mutual-funds/tata-ethical-fund/portfolio-overview/MTA010,3 Stars,Abhinav Sharma,17.21,8.44,15.72,25.93,13.43,12.07,1.35,1.88,0.01,0.66,0.1,0.55,72.22,2006,2006-04-03,13.83,1.086567157457768,2.5,23.35,14.42,0.593917669680331,55,25.98%,39%,40.03%,97.17,0.00,0.00,0,0.0,0.0,10.25,0.45,0.15,9.65,0.97,0.22,55.12,34.25,71.29,0.8415789180489881,51.23
149167,Axis Value Fund,Axis,Equity,Value,2.46%,273.54,https://www.moneycontrol.com/mutual-funds/axis-value-fund-regular-plan/portfolio-overview/MAA941,Not Rated,Nitin Arora|Vinayak Jayanath,1.71,11.14,23.85,,,,,,0.03,0.81,0.05,0.6,66.67,2021,2021-09-28,,1.285779393229117,,,,,33,32.84%,54.09%,32.59%,95.77,0.00,0.00,0,0.0,0.0,14.52,0.24,0.0,13.33,1.19,0.0,52.62,36.49,64.59,0.767264837869837,50.48
149088,Canara Robeco Value Fund,Canara Robeco,Equity,Value,2.26%,840.06,https://www.moneycontrol.com/mutual-funds/canara-robeco-value-fund-regular-plan/portfolio-overview/MCA327,Not Rated,Silky Jain|Vishal Mishra,1.77,8.92,23.42,,,,,,0.06,0.78,0.11,0.65,100.00,2021,2021-09-06,,0.7967798997833239,,,,,46,29.38%,46.76%,33.92%,96.16,0.00,0.00,0,0.0,0.0,12.87,0.0,0.0,11.49,0.92,0.0,51.26,35.16,70.37,0.7977168852064621,52.64
101764,HDFC Capital Builder Value Fund,HDFC,Equity,Value,1.91%,5534.27,https://www.moneycontrol.com/mutual-funds/hdfc-capital-builder-value-fund/portfolio-overview/MZU016,3 Stars,Gopal Agrawal,17.21,7.94,19.67,27.21,9.96,12.95,1.3,1.81,0.03,0.85,0.07,0.77,77.78,2006,2006-04-03,15.24,1.0605918606760008,5.57,21.33,15.65,0.6169073749193488,66,35.28%,50.8%,40.12%,99.19,0.00,0.00,0,0.0,0.0,13.39,0.9,0.15,11.97,1.2,0.3,54.6,40.19,59.38,0.9300096144945003,48.99
102594,ICICI Prudential Value Discovery,ICICI Prudential,Equity,Value,1.68%,28470.58,https://www.moneycontrol.com/mutual-funds/icici-prudential-value-discovery-fund/portfolio-overview/MPI087,4 Stars,Dharmesh Kakkad|Sharmila D’mello|Sankaran Naren,17.21,5.94,19.11,30.39,15.04,15.68,1.57,2.21,0.04,0.73,0.12,0.64,83.33,2006,2006-04-02,14.23,0.7917403282872335,12.91,28.1,18.26,0.6722029371805502,80,32.19%,48.7%,30.05%,87.52,0.00,4.85,4,0.01,6.77,11.82,0.75,0.07,10.1,0.97,0.22,55.27,38.26,66.88,0.87720546827938,51.38
103085,Nippon India Value Fund,Nippon India,Equity,Value,1.95%,5051.13,https://www.moneycontrol.com/mutual-funds/nippon-india-value-fund/portfolio-overview/MRC098,3 Stars,Kinjal Desai|Meenakshi Dawar|Dhrumil Shah|Akshay Sharma,17.21,9.88,19.18,29.79,13.03,15.39,1.4,1.94,0.04,0.87,0.09,0.75,72.22,2006,2006-04-03,15.69,1.0700936088921778,5.9,24.3,17.54,0.6404123774655711,78,24.18%,38.26%,30.27%,98.64,0.00,0.00,0,0.0,0.0,15.33,0.82,0.15,12.72,1.35,0.3,54.9,42.82,61.01,0.918369110709909,51.16
149337,Quant Value Fund,Quant,Equity,Value,2.32%,672.6,https://www.moneycontrol.com/mutual-funds/quant-value-fund-regular-plan/portfolio-overview/MES078,Not Rated,Anikt Pande|Sandeep Tandon|Vasav Sahgal|Sanjeev Sharma,1.53,6.06,20.96,,,,,,0.03,0.9,0.07,0.42,66.67,2021,2021-12-01,,1.3653412487724423,,,,,34,37.7%,56.3%,30.06%,78.35,0.23,0.00,1,0.00,-,19.31,1.59,0.0,16.14,2.91,0.53,56.88,44.27,61.83,0.6507913608734119,52.91
101672,Tata Equity P/E Fund,Tata,Equity,Value,1.88%,5539.66,https://www.moneycontrol.com/mutual-funds/tata-equity-p-e-fund-regular-plan/portfolio-overview/MTA125,3 Stars,Amey Sathe|Sonam Udasi,17.21,8.86,21.47,24.4,10.08,14.48,1.2,1.67,0.01,0.81,0.05,0.76,77.78,2006,2006-04-03,14.55,0.910555038864832,8.25,19.73,17.19,0.6391895591874797,37,33.37%,50.59%,33.79%,92.88,0.00,0.00,0,0.0,0.0,11.82,0.82,0.22,11.52,1.12,0.3,54.53,34.94,65.25,0.932374470793988,48.84
101072,Quant Multi Asset (G),Quant,Equity,Multi Asset Allocation,2.31%,749.48,https://www.moneycontrol.com/mutual-funds/quant-multi-asset-fund-regular-plan/portfolio-overview/MES007,Not Rated,Anikt Pande|Vasav Sahgal|Varun Pattani|Sanjeev Sharma,17.21,4.4,14.92,37.42,20.99,11.5,1.8,2.66,0.05,0.54,0.21,0.3,88.89,2006,2006-04-03,15.44,0.9166940034212265,12.32,33.02,12.27,0.5994571631080345,11,39.72%,43.7%,28.88%,43.61,0.12,0.00,7,4.08,6.82,8.72,0.45,0.08,6.54,0.98,0.23,57.7,26.45,79.97,0.5836373172843987,50.94
148923,Quant Quantamental Fund Reg (G),Quant,Equity,Thematic,2.31%,668.34,https://www.moneycontrol.com/mutual-funds/quant-quantamental-fund-regular-plan/portfolio-overview/MES074,Not Rated,Anikt Pande|Sandeep Tandon|Sanjeev Sharma,2.11,10.42,31.84,,,,,,0.04,0.92,0.09,0.53,100.00,2021,2021-05-03,,0.9871601777876563,19.52,,,,29,40.54%,59.04%,30.03%,78.75,5.86,0.00,1,0.00,-,17.05,0.96,0.0,14.18,1.53,0.19,58.62,45.26,60.08,0.733262024143174,52.3
149463,ICICI Prudential Nifty Auto ETF,ICICI Prudential,ETF,Sectorial-Auto,0.2%,105.29,https://www.moneycontrol.com/mutual-funds/icici-prudential-nifty-auto-etf-regular-plan-/portfolio-overview/MPI4556,Not Rated,Nishit Patel|Kayzad Eghlim,1.41,15.1,29.69,,,,,,0.07,0.86,0.17,0.45,100.00,2022,2022-01-13,,1.2161889999960618,,,,,,,,,,,,,,,18.16,0.86,0.0,14.7,1.44,0.29,53.03,42.77,60.92,0.6684481813418152,51.87
151457,HDFC MNC Fund (G),HDFC,Equity,Thematic,2.48%,385.37,https://www.moneycontrol.com/mutual-funds/hdfc-mnc-fund-regular-plan-growth/portfolio-overview/MHDA003,Not Rated,Priya Ranjan|Rahul Baijal,0.26,8.79,,,,,,,0.09,0.06,0.35,0.01,100.00,2023,2023-03-09,,0.4732146890178888,,,,,28,34.14%,56.89%,32.22%,88.23,0.00,0.00,0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,59.68,28.95,95.83,0.10065262096040188,54.84
150441,Quant Large Cap (G),Quant,Equity,Large Cap,2.33%,279.31,https://www.moneycontrol.com/mutual-funds/quant-large-cap-fund-regular-plan/portfolio-overview/MES082,Not Rated,Anikt Pande|Sandeep Tandon|Vasav Sahgal|Sanjeev Sharma,0.84,7.92,,,,,,,-0.02,0.47,-0.01,0.18,50.00,2022,2022-08-12,,1.4540194765524455,,,,,21,44.23%,69.27%,31.35%,83.46,4.75,0.00,1,0.00,-,9.85,0.0,0.0,10.34,0.49,0.0,54.19,30.56,68.42,0.42257969528811495,48.28
150538,ICICI Prudential PSU Equity Fund (G),ICICI Prudential,Equity,Thematic,2.07%,1387.23,https://www.moneycontrol.com/mutual-funds/icici-prudential-psu-equity-fund-regular-plan-/portfolio-overview/MPI4609,Not Rated,Anand Sharma|Mittul Kalawadia,0.75,7.18,,,,,,,0.07,0.22,0.18,0.07,100.00,2022,2022-09-13,,0.5884329902096571,,,,,24,52.13%,72.15%,51.85%,88.20,0.00,0.00,1,0.02,6.74,3.83,0.0,0.0,4.37,0.0,0.0,55.19,25.0,81.61,0.24910873827353253,51.91
117620,ICICI Prudential US Bluechip Fund (G),ICICI Prudential,Equity,Global,2.06%,2593.42,https://www.moneycontrol.com/mutual-funds/icici-prudential-us-bluechip-equity-fund/portfolio-overview/MPI1065,Not Rated,Sharmila D’mello|Rohan Maru,10.93,12.8,24.43,15.5,15.53,17.38,0.57,0.84,-0.01,0.18,0.13,0.02,91.67,2012,2012-07-09,20.49,0.9552337315384424,1.72,17.39,18.19,0.67364477971208,53,14.79%,27.9%,%,0.00,0.00,97.95,0,0.0,0.0,19.23,1.85,0.39,15.37,1.85,0.39,52.36,31.03,72.53,0.23192133316505328,49.81
134922,Nippon India US Equity Opportunities Fund (G),,Equity,Global,2.43%,578.52,https://www.moneycontrol.com/mutual-funds/nippon-india-us-equity-opportunities-fund/portfolio-overview/MRC1900,Not Rated,Kinjal Desai|Akshay Sharma,7.88,16.0,14.11,10.13,11.91,13.16,0.31,0.44,-0.02,0.22,0.07,0.03,88.89,2015,2015-07-28,21.23,1.3711686773676197,-7.54,13.34,15.87,0.6149830971963663,26,39.23%,64.03%,%,0.00,0.00,98.67,0,0.0,0.0,19.32,1.78,0.46,15.92,2.4,0.46,53.48,30.98,70.53,0.2714211997747764,48.92
147483,SBl Nifty Bank ETF,SBI,ETF,Sectorial-Banking,0.2%,4283.23,https://www.moneycontrol.com/mutual-funds/sbi-etf-nifty-bank/portfolio-overview/MSB1111,Not Rated,Raviprakash Sharma,3.93,9.14,27.13,28.74,,,1.0,1.47,0.03,1.13,0.04,0.62,60.00,2019,2019-07-11,22.47,1.167387939799125,12.43,,,,,,,,,,,,,,22.36,3.52,0.93,18.74,3.93,1.24,53.62,51.33,42.05,0.444997688163643,47.1
133051,ICICI Pru Equity Savings,ICICI Prudential,Hybrid,Equity Savings,0.99%,4946.55,https://www.moneycontrol.com/mutual-funds/icici-prudential-equity-savings-fund-regular-plan/portfolio-overview/MPI2418,Not Rated,Dharmesh Kakkad|Sri Sharma|Sharmila D’mello|Kayzad Eghlim|Manish Banthia|Ritesh Lunawat,8.52,2.53,7.57,10.83,7.54,9.09,1.69,2.42,-0.07,0.18,0.08,0.54,100.00,2014,2014-12-08,4.0,0.26093337362242736,6.56,8.63,9.64,0.47777942427217235,52,31.48%,50.82%,23.87%,77.29,-0.20,0.00,15,0.85,7.15,1.12,0.07,0.0,1.35,0.22,0.07,51.61,7.46,96.08,0.8535379107504231,48.09
101585,HDFC Equity Savings,HDFC,Hybrid,Equity Savings,2.05%,2568.53,https://www.moneycontrol.com/mutual-funds/hdfc-equity-savings-fund/portfolio-overview/MHD046,Not Rated,Srinivasan Ramamurty|Priya Ranjan|Nirman Morakhia|Anil Bamboli|Arun Agarwal,17.21,3.9,10.44,14.27,8.4,9.5,1.28,1.79,-0.05,0.34,0.06,0.73,94.44,2006,2006-04-03,6.22,0.3180923294847364,5.3,11.61,9.78,0.48366056678701275,64,19.1%,31.06%,20.92%,65.85,0.00,0.00,26,1.99,7.31,1.42,0.0,0.0,1.94,0.15,0.0,55.65,9.39,93.31,0.909109285621475,47.87
134644,SBI Equity Savings Fund,SBI,Hybrid,Equity Savings,1.19%,2245.63,https://www.moneycontrol.com/mutual-funds/sbi-equity-savings-fund-regular-plan/portfolio-overview/MSB1138,Not Rated,Neeraj Kumar|Nidhi Chawla|Mansi Sajeja,8.03,6.18,10.8,13.57,8.22,8.35,1.19,1.63,-0.06,0.34,0.06,0.76,88.89,2015,2015-06-03,6.2,0.41841338558328234,3.15,10.9,8.55,0.42063227070263265,74,18.23%,26.98%,19.54%,66.48,0.00,0.00,15,2.29,7.74,1.5,0.07,0.0,2.47,0.22,0.07,56.62,7.04,95.6,0.9415070817006961,47.64
107524,HDFC Infrastructure Fund (G),HDFC,Equity,Sectorial-Infrastructure,2.49%,631.18,https://www.moneycontrol.com/mutual-funds/hdfc-infrastructure-fund/portfolio-overview/MHD283,1 Star,Rakesh Vyas,15.24,12.92,33.15,37.41,7.89,7.44,1.51,2.12,0.06,0.87,0.15,0.53,50.00,2008,2008-03-19,18.72,0.9507307405392796,16.68,22.0,11.9,0.5329186566096423,41,33.74%,56.06%,45.09%,95.72,0.00,0.00,0,0.0,0.0,19.75,1.57,0.22,19.22,2.17,0.52,55.12,47.51,50.08,0.801286848273109,48.69
103390,CANARA ROBECO INFRASTRUCTURE FUND (G),Canara Robeco,Equity,Sectorial-Infrastructure,2.47%,298.2,https://www.moneycontrol.com/mutual-funds/canara-robeco-infrastructure/portfolio-overview/MCA040,4 Stars,Vishal Mishra|Shridatta Bhandwaldar,17.21,11.11,27.28,34.4,14.24,12.31,1.63,2.31,0.05,0.76,0.14,0.58,77.78,2006,2006-04-03,15.74,0.9493296727135199,14.53,27.37,15.36,0.5979901082458028,33,32.57%,53.11%,34.35%,94.79,0.00,0.00,0,0.0,0.0,14.44,1.05,0.07,13.09,1.5,0.3,55.87,41.02,61.34,0.8402837434537415,50.34
